uri,dcterms:identifier,rdfs:label,schema:image,schema:url,description:curation,temporal:label,schema:temporal,description:本文,schema:spatial,jps:sourceInfo
http://example.org/data/保-237,保-237,十一条八里十八坪,"https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/237/00000001.tif/544,1791,2299,2303/200,/0/default.jpg",https://nakamura196.github.io/shoen/iiif/88515d308c9d055d863c5aed8d4a3b81/manifest.json,https://nakamura196.github.io/soen/curation/保-237.json,,,,,http://example.org/data/W23
