uri,dcterms:identifier,rdfs:label,schema:image,schema:url,description:curation,temporal:label,schema:temporal,description:本文,schema:spatial,jps:sourceInfo
http://example.org/data/保-167-1,保-167-1,長門二宮絵図1,"https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/167-1/00000001.tif/12781,9067,200,342/200,/0/default.jpg",https://nakamura196.github.io/shoen/iiif/b42b1822decb81dc464094aa1a7e1182/manifest.json,https://nakamura196.github.io/soen/curation/保-167-1.json,,,,,http://example.org/data/W23
