uri,dcterms:identifier,ID,description:架番号,rdfs:label,description:表記,schema:category,description:推定した国郡名等,schema:description,schema:longitude,schema:latitude,schema:geo^^uri,xywh,schema:url,canvas,schema:relatedLink,schema:image,schema:isPartOf^^uri
http://example.org/data/2557a841d2f5483d2d823de4439dabe8,2557a841d2f5483d2d823de4439dabe8,,保-119,冨士山現,冨士山現,,,,,,,"762,398,729,764",https://nakamura196.github.io/shoen/iiif/f3185a58cd767da5905865a38b372036/manifest.json,https://nakamura196.github.io/shoen/iiif/f3185a58cd767da5905865a38b372036/canvas/p1,"https://nakamura196.github.io/shoen/iiif/f3185a58cd767da5905865a38b372036/canvas/p1#xywh=762,398,729,764","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/119/00000001.tif/762,398,729,764/200,/0/default.jpg",http://example.org/data/保-119
http://example.org/data/737432f2c53b4529fd395d77b40458b3,737432f2c53b4529fd395d77b40458b3,,保-119,護摩堂,護摩堂,堂,,,,,,"3989,2924,1681,1374",https://nakamura196.github.io/shoen/iiif/f3185a58cd767da5905865a38b372036/manifest.json,https://nakamura196.github.io/shoen/iiif/f3185a58cd767da5905865a38b372036/canvas/p1,"https://nakamura196.github.io/shoen/iiif/f3185a58cd767da5905865a38b372036/canvas/p1#xywh=3989,2924,1681,1374","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/119/00000001.tif/3989,2924,1681,1374/200,/0/default.jpg",http://example.org/data/保-119
http://example.org/data/19311f1ebcf8398abbd01aea2c8aa21d,19311f1ebcf8398abbd01aea2c8aa21d,,保-119,善光寺殿御廟,善光寺殿御廟,,,,,,,"800,4540,1321,612",https://nakamura196.github.io/shoen/iiif/f3185a58cd767da5905865a38b372036/manifest.json,https://nakamura196.github.io/shoen/iiif/f3185a58cd767da5905865a38b372036/canvas/p1,"https://nakamura196.github.io/shoen/iiif/f3185a58cd767da5905865a38b372036/canvas/p1#xywh=800,4540,1321,612","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/119/00000001.tif/800,4540,1321,612/200,/0/default.jpg",http://example.org/data/保-119
http://example.org/data/7bb26e1e6f53f80908c899be4341ae36,7bb26e1e6f53f80908c899be4341ae36,,保-119,僧坊,僧坊,,,,,,,"2993,4384,2003,3193",https://nakamura196.github.io/shoen/iiif/f3185a58cd767da5905865a38b372036/manifest.json,https://nakamura196.github.io/shoen/iiif/f3185a58cd767da5905865a38b372036/canvas/p1,"https://nakamura196.github.io/shoen/iiif/f3185a58cd767da5905865a38b372036/canvas/p1#xywh=2993,4384,2003,3193","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/119/00000001.tif/2993,4384,2003,3193/200,/0/default.jpg",http://example.org/data/保-119
http://example.org/data/4ae427e0f5105459ae88e163e3be468b,4ae427e0f5105459ae88e163e3be468b,,保-119,経塚両界畔相去十丈也,経塚両界畔相去十丈也,,,,,,,"912,7303,1045,657",https://nakamura196.github.io/shoen/iiif/f3185a58cd767da5905865a38b372036/manifest.json,https://nakamura196.github.io/shoen/iiif/f3185a58cd767da5905865a38b372036/canvas/p1,"https://nakamura196.github.io/shoen/iiif/f3185a58cd767da5905865a38b372036/canvas/p1#xywh=912,7303,1045,657","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/119/00000001.tif/912,7303,1045,657/200,/0/default.jpg",http://example.org/data/保-119
http://example.org/data/b51e9e0c1917e669cc146fb7ee181f50,b51e9e0c1917e669cc146fb7ee181f50,,保-119,西,西,方位,,,,,,"366,8543,207,316",https://nakamura196.github.io/shoen/iiif/f3185a58cd767da5905865a38b372036/manifest.json,https://nakamura196.github.io/shoen/iiif/f3185a58cd767da5905865a38b372036/canvas/p1,"https://nakamura196.github.io/shoen/iiif/f3185a58cd767da5905865a38b372036/canvas/p1#xywh=366,8543,207,316","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/119/00000001.tif/366,8543,207,316/200,/0/default.jpg",http://example.org/data/保-119
http://example.org/data/68cec02ef5911ccdeec2e7753ecb95a2,68cec02ef5911ccdeec2e7753ecb95a2,,保-119,当寺檀那,当寺檀那,,,,,,,"614,8204,649,286",https://nakamura196.github.io/shoen/iiif/f3185a58cd767da5905865a38b372036/manifest.json,https://nakamura196.github.io/shoen/iiif/f3185a58cd767da5905865a38b372036/canvas/p1,"https://nakamura196.github.io/shoen/iiif/f3185a58cd767da5905865a38b372036/canvas/p1#xywh=614,8204,649,286","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/119/00000001.tif/614,8204,649,286/200,/0/default.jpg",http://example.org/data/保-119
http://example.org/data/ac23e63cb8bd6bd5c1cb0d7adeb9ce38,ac23e63cb8bd6bd5c1cb0d7adeb9ce38,,保-119,貞顕宗〔崇〕顕,貞顕宗〔崇〕顕,,,,,,,"1309,8149,511,557",https://nakamura196.github.io/shoen/iiif/f3185a58cd767da5905865a38b372036/manifest.json,https://nakamura196.github.io/shoen/iiif/f3185a58cd767da5905865a38b372036/canvas/p1,"https://nakamura196.github.io/shoen/iiif/f3185a58cd767da5905865a38b372036/canvas/p1#xywh=1309,8149,511,557","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/119/00000001.tif/1309,8149,511,557/200,/0/default.jpg",http://example.org/data/保-119
http://example.org/data/17e17382ed3dd807c16e47ca0a490ae5,17e17382ed3dd807c16e47ca0a490ae5,,保-119,顕時恵日,顕時恵日,,,,,,,"765,8906,603,272",https://nakamura196.github.io/shoen/iiif/f3185a58cd767da5905865a38b372036/manifest.json,https://nakamura196.github.io/shoen/iiif/f3185a58cd767da5905865a38b372036/canvas/p1,"https://nakamura196.github.io/shoen/iiif/f3185a58cd767da5905865a38b372036/canvas/p1#xywh=765,8906,603,272","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/119/00000001.tif/765,8906,603,272/200,/0/default.jpg",http://example.org/data/保-119
http://example.org/data/45bc8f60c29325a0eac48d06210d39b4,45bc8f60c29325a0eac48d06210d39b4,,保-119,称名寺,称名寺,寺,nan,現神奈川県横浜市金沢区金沢町。金沢町東端、金沢街区を南方眼下に見はるかし、浅間山を背にする。金沢山と号し、真言律宗、別格本山。本尊木造弥勒菩薩立像。かつては奈良西大寺末。,139.63036,35.344236,http://geohash.org/xn73165xp5ns,"1571,8977,1566,2474",https://nakamura196.github.io/shoen/iiif/f3185a58cd767da5905865a38b372036/manifest.json,https://nakamura196.github.io/shoen/iiif/f3185a58cd767da5905865a38b372036/canvas/p1,"https://nakamura196.github.io/shoen/iiif/f3185a58cd767da5905865a38b372036/canvas/p1#xywh=1571,8977,1566,2474","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/119/00000001.tif/1571,8977,1566,2474/200,/0/default.jpg",http://example.org/data/保-119
