uri,dcterms:identifier,ID,description:架番号,rdfs:label,description:表記,schema:category,description:推定した国郡名等,schema:description,schema:longitude,schema:latitude,schema:geo^^uri,xywh,schema:url,canvas,schema:relatedLink,schema:image,schema:isPartOf^^uri
http://example.org/data/92ef6f14c84189142d0fafb069309780,92ef6f14c84189142d0fafb069309780,,保-67,谷,谷,谷,,,,,,"5648,4264,326,284",https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/manifest.json,https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/canvas/p1,"https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/canvas/p1#xywh=5648,4264,326,284","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/67/00000001.tif/5648,4264,326,284/200,/0/default.jpg",http://example.org/data/保-67
http://example.org/data/d654b3c8f25dfa806aacbb8133e1ab3a,d654b3c8f25dfa806aacbb8133e1ab3a,,保-67,明月庵,明月庵,,,,,,,"3634,6625,2724,2599",https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/manifest.json,https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/canvas/p1,"https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/canvas/p1#xywh=3634,6625,2724,2599","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/67/00000001.tif/3634,6625,2724,2599/200,/0/default.jpg",http://example.org/data/保-67
http://example.org/data/a5aa205fcae9b192af4b19f76888f3cd,a5aa205fcae9b192af4b19f76888f3cd,,保-67,天源庵,天源庵,,nan,天源院。建長寺内。一三世南浦紹明塔所。,139.55502,35.332994,http://geohash.org/xn71p8hveemp,"18888,3081,836,410",https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/manifest.json,https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/canvas/p1,"https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/canvas/p1#xywh=18888,3081,836,410","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/67/00000001.tif/18888,3081,836,410/200,/0/default.jpg",http://example.org/data/保-67
http://example.org/data/3779b2469763c2e82b63e8307408de97,3779b2469763c2e82b63e8307408de97,,保-67,龍峰庵,龍峰庵,,nan,龍峰院。建長寺内。一五世約翁徳倹塔所。,139.554481,35.332727,http://geohash.org/xn71p8hkp1en,"19990,9820,985,523",https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/manifest.json,https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/canvas/p1,"https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/canvas/p1#xywh=19990,9820,985,523","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/67/00000001.tif/19990,9820,985,523/200,/0/default.jpg",http://example.org/data/保-67
http://example.org/data/5da2e30e5f6b3c31299790acd5b530bb,5da2e30e5f6b3c31299790acd5b530bb,,保-67,禅興寺,禅興寺,寺,,,,,,"758,9328,386,905",https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/manifest.json,https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/canvas/p1,"https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/canvas/p1#xywh=758,9328,386,905","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/67/00000001.tif/758,9328,386,905/200,/0/default.jpg",http://example.org/data/保-67
http://example.org/data/ea32c1ac722de0577960e3fd5aae822b,ea32c1ac722de0577960e3fd5aae822b,,保-67,伝宗庵,伝宗庵,,,,,,,"4859,15569,457,891",https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/manifest.json,https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/canvas/p1,"https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/canvas/p1#xywh=4859,15569,457,891","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/67/00000001.tif/4859,15569,457,891/200,/0/default.jpg",http://example.org/data/保-67
http://example.org/data/f81d14648fabd3d655f1ff40b70f70d3,f81d14648fabd3d655f1ff40b70f70d3,,保-67,宗猷庵,宗猷庵,,,,,,,"9451,5778,2467,2398",https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/manifest.json,https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/canvas/p1,"https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/canvas/p1#xywh=9451,5778,2467,2398","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/67/00000001.tif/9451,5778,2467,2398/200,/0/default.jpg",http://example.org/data/保-67
http://example.org/data/cbfa2e93fe5b8deda97ec40a7ab7a615,cbfa2e93fe5b8deda97ec40a7ab7a615,,保-67,正法寺,正法寺,寺,,,,,,"8965,15575,366,792",https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/manifest.json,https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/canvas/p1,"https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/canvas/p1#xywh=8965,15575,366,792","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/67/00000001.tif/8965,15575,366,792/200,/0/default.jpg",http://example.org/data/保-67
http://example.org/data/a67ba7344f190b4b588651b48a3a36ac,a67ba7344f190b4b588651b48a3a36ac,,保-67,徳泉寺,徳泉寺,寺,,,,,,"10872,15550,416,805",https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/manifest.json,https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/canvas/p1,"https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/canvas/p1#xywh=10872,15550,416,805","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/67/00000001.tif/10872,15550,416,805/200,/0/default.jpg",http://example.org/data/保-67
http://example.org/data/9b081e99ad12bc3659436eb13b34577a,9b081e99ad12bc3659436eb13b34577a,,保-67,安国寺,安国寺,寺,,,,,,"13205,15650,454,755",https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/manifest.json,https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/canvas/p1,"https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/canvas/p1#xywh=13205,15650,454,755","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/67/00000001.tif/13205,15650,454,755/200,/0/default.jpg",http://example.org/data/保-67
http://example.org/data/bdf56775a4c79aed4f31a1b477e85815,bdf56775a4c79aed4f31a1b477e85815,,保-67,長之界,長之界,界,,,,,,"16167,3013,350,734",https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/manifest.json,https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/canvas/p1,"https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/canvas/p1#xywh=16167,3013,350,734","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/67/00000001.tif/16167,3013,350,734/200,/0/default.jpg",http://example.org/data/保-67
http://example.org/data/9056b36a94274b87485a02200453f52b,9056b36a94274b87485a02200453f52b,,保-67,伝燈庵,伝燈庵,,,,,,,"20044,7432,807,399",https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/manifest.json,https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/canvas/p1,"https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/canvas/p1#xywh=20044,7432,807,399","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/67/00000001.tif/20044,7432,807,399/200,/0/default.jpg",http://example.org/data/保-67
http://example.org/data/3f3e477802f8fc11455580bfa7ad41d6,3f3e477802f8fc11455580bfa7ad41d6,,保-67,花押・足利氏満,花押・足利氏満,花押,,,,,,"14740,10128,1251,1056",https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/manifest.json,https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/canvas/p1,"https://nakamura196.github.io/shoen/iiif/1dbd0aa20da6cbdc609e46a4409eadc2/canvas/p1#xywh=14740,10128,1251,1056","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/67/00000001.tif/14740,10128,1251,1056/200,/0/default.jpg",http://example.org/data/保-67
