uri,dcterms:identifier,ID,description:架番号,rdfs:label,description:表記,schema:category,description:推定した国郡名等,schema:description,schema:longitude,schema:latitude,schema:geo^^uri,xywh,schema:url,canvas,schema:relatedLink,schema:image,schema:isPartOf^^uri
http://example.org/data/8fd3190cc4a1ddfd869d299a243a60a3,8fd3190cc4a1ddfd869d299a243a60a3,,保-57,北,北,方位,,,,,,"16960,3484,503,721",https://nakamura196.github.io/shoen/iiif/fe5483efcb8d7b62f4a927e5a641f2de/manifest.json,https://nakamura196.github.io/shoen/iiif/fe5483efcb8d7b62f4a927e5a641f2de/canvas/p1,"https://nakamura196.github.io/shoen/iiif/fe5483efcb8d7b62f4a927e5a641f2de/canvas/p1#xywh=16960,3484,503,721","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/57/00000001.tif/16960,3484,503,721/200,/0/default.jpg",http://example.org/data/保-57
http://example.org/data/9adb2c222423bbc54b405b24949d84fc,9adb2c222423bbc54b405b24949d84fc,,保-57,南二十三条,南二十三条,方位,,,,,,"997,3566,606,1498",https://nakamura196.github.io/shoen/iiif/fe5483efcb8d7b62f4a927e5a641f2de/manifest.json,https://nakamura196.github.io/shoen/iiif/fe5483efcb8d7b62f4a927e5a641f2de/canvas/p1,"https://nakamura196.github.io/shoen/iiif/fe5483efcb8d7b62f4a927e5a641f2de/canvas/p1#xywh=997,3566,606,1498","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/57/00000001.tif/997,3566,606,1498/200,/0/default.jpg",http://example.org/data/保-57
http://example.org/data/b76dfbe3be5cee3aac0217f432cbbe27,b76dfbe3be5cee3aac0217f432cbbe27,,保-57,東,東,方位,,,,,,"9407,8879,631,657",https://nakamura196.github.io/shoen/iiif/fe5483efcb8d7b62f4a927e5a641f2de/manifest.json,https://nakamura196.github.io/shoen/iiif/fe5483efcb8d7b62f4a927e5a641f2de/canvas/p1,"https://nakamura196.github.io/shoen/iiif/fe5483efcb8d7b62f4a927e5a641f2de/canvas/p1#xywh=9407,8879,631,657","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/57/00000001.tif/9407,8879,631,657/200,/0/default.jpg",http://example.org/data/保-57
http://example.org/data/ca62038cb4b5c86fe5e374890e6c3de6,ca62038cb4b5c86fe5e374890e6c3de6,,保-57,西,西,方位,,,,,,"9304,1082,798,734",https://nakamura196.github.io/shoen/iiif/fe5483efcb8d7b62f4a927e5a641f2de/manifest.json,https://nakamura196.github.io/shoen/iiif/fe5483efcb8d7b62f4a927e5a641f2de/canvas/p1,"https://nakamura196.github.io/shoen/iiif/fe5483efcb8d7b62f4a927e5a641f2de/canvas/p1#xywh=9304,1082,798,734","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/57/00000001.tif/9304,1082,798,734/200,/0/default.jpg",http://example.org/data/保-57
http://example.org/data/f34cf6f3bae95622fafe9117c082aa19,f34cf6f3bae95622fafe9117c082aa19,,保-57,十六,十六,,,,,,,"16242,1938,485,479",https://nakamura196.github.io/shoen/iiif/fe5483efcb8d7b62f4a927e5a641f2de/manifest.json,https://nakamura196.github.io/shoen/iiif/fe5483efcb8d7b62f4a927e5a641f2de/canvas/p1,"https://nakamura196.github.io/shoen/iiif/fe5483efcb8d7b62f4a927e5a641f2de/canvas/p1#xywh=16242,1938,485,479","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/57/00000001.tif/16242,1938,485,479/200,/0/default.jpg",http://example.org/data/保-57
http://example.org/data/418594bebb244e4ce7b3414d97e1724c,418594bebb244e4ce7b3414d97e1724c,,保-57,九,九,,,,,,,"16286,2452,460,467",https://nakamura196.github.io/shoen/iiif/fe5483efcb8d7b62f4a927e5a641f2de/manifest.json,https://nakamura196.github.io/shoen/iiif/fe5483efcb8d7b62f4a927e5a641f2de/canvas/p1,"https://nakamura196.github.io/shoen/iiif/fe5483efcb8d7b62f4a927e5a641f2de/canvas/p1#xywh=16286,2452,460,467","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/57/00000001.tif/16286,2452,460,467/200,/0/default.jpg",http://example.org/data/保-57
http://example.org/data/1525dfd5fced9e39e9e48eeddfa9de9a,1525dfd5fced9e39e9e48eeddfa9de9a,,保-57,四　トウト,四　トウト,,,,,,,"16255,2947,522,566",https://nakamura196.github.io/shoen/iiif/fe5483efcb8d7b62f4a927e5a641f2de/manifest.json,https://nakamura196.github.io/shoen/iiif/fe5483efcb8d7b62f4a927e5a641f2de/canvas/p1,"https://nakamura196.github.io/shoen/iiif/fe5483efcb8d7b62f4a927e5a641f2de/canvas/p1#xywh=16255,2947,522,566","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/57/00000001.tif/16255,2947,522,566/200,/0/default.jpg",http://example.org/data/保-57
http://example.org/data/4f2b2802acb5ff36dc403c06c86f7b6e,4f2b2802acb5ff36dc403c06c86f7b6e,,保-57,十七,十七,,,,,,,"15741,1965,515,493",https://nakamura196.github.io/shoen/iiif/fe5483efcb8d7b62f4a927e5a641f2de/manifest.json,https://nakamura196.github.io/shoen/iiif/fe5483efcb8d7b62f4a927e5a641f2de/canvas/p1,"https://nakamura196.github.io/shoen/iiif/fe5483efcb8d7b62f4a927e5a641f2de/canvas/p1#xywh=15741,1965,515,493","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/57/00000001.tif/15741,1965,515,493/200,/0/default.jpg",http://example.org/data/保-57
http://example.org/data/c2a087906e68716463b12e152e0ac6b1,c2a087906e68716463b12e152e0ac6b1,,保-57,八,八,,,,,,,"15756,2478,478,470",https://nakamura196.github.io/shoen/iiif/fe5483efcb8d7b62f4a927e5a641f2de/manifest.json,https://nakamura196.github.io/shoen/iiif/fe5483efcb8d7b62f4a927e5a641f2de/canvas/p1,"https://nakamura196.github.io/shoen/iiif/fe5483efcb8d7b62f4a927e5a641f2de/canvas/p1#xywh=15756,2478,478,470","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/57/00000001.tif/15756,2478,478,470/200,/0/default.jpg",http://example.org/data/保-57
http://example.org/data/418d05b51d49d20938188aa989c6f921,418d05b51d49d20938188aa989c6f921,,保-57,五,五,,,,,,,"15778,2976,455,545",https://nakamura196.github.io/shoen/iiif/fe5483efcb8d7b62f4a927e5a641f2de/manifest.json,https://nakamura196.github.io/shoen/iiif/fe5483efcb8d7b62f4a927e5a641f2de/canvas/p1,"https://nakamura196.github.io/shoen/iiif/fe5483efcb8d7b62f4a927e5a641f2de/canvas/p1#xywh=15778,2976,455,545","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/57/00000001.tif/15778,2976,455,545/200,/0/default.jpg",http://example.org/data/保-57
