uri,dcterms:identifier,rdfs:label,schema:image,schema:url,description:curation,temporal:label,schema:temporal,description:本文,schema:spatial,jps:sourceInfo
http://example.org/data/保-57,保-57,十八条中一里　百済一庄之内屋敷田畠差図,"https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/57/00000001.tif/16897,4050,569,4327/200,/0/default.jpg",https://nakamura196.github.io/shoen/iiif/fe5483efcb8d7b62f4a927e5a641f2de/manifest.json,https://nakamura196.github.io/soen/curation/保-57.json,,,,,http://example.org/data/W23
