uri,dcterms:identifier,rdfs:label,schema:image,schema:url,description:curation,temporal:label,schema:temporal,description:本文,schema:spatial,jps:sourceInfo
http://example.org/data/以-341-3,以-341-3,陸奥国骨寺絵図（簡略図）,"https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_101i_/341-3/00000001.tif/5534,12499,297,286/200,/0/default.jpg",https://nakamura196.github.io/shoen/iiif/3fd93cf97c1b6000149df96f6637640c/manifest.json,https://nakamura196.github.io/soen/curation/以-341-3.json,,,,,http://example.org/data/W23
