uri,dcterms:identifier,rdfs:label,schema:image,schema:url,description:curation,temporal:label,schema:temporal,description:本文,schema:spatial,jps:sourceInfo
http://example.org/data/仁-126,仁-126,大道,"https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_104ni_/126/00000001.tif/2734,4721,564,439/200,/0/default.jpg",https://nakamura196.github.io/shoen/iiif/7dd68fbd778e5f052b399d38b229d876/manifest.json,https://nakamura196.github.io/soen/curation/仁-126.json,,,,,http://example.org/data/W23
