uri,dcterms:identifier,rdfs:label,schema:image,schema:url,description:curation,temporal:label,schema:temporal,description:本文,schema:spatial,jps:sourceInfo
http://example.org/data/保-172,保-172,西自大井河流、東至于五條尼公領参町也（花押）,"https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/172/00000001.tif/5320,11631,986,4935/200,/0/default.jpg",https://nakamura196.github.io/shoen/iiif/2684bace769556bd6ba40678aca7b718/manifest.json,https://nakamura196.github.io/soen/curation/保-172.json,,,,,http://example.org/data/W23
