uri,dcterms:identifier,ID,description:架番号,rdfs:label,description:表記,schema:category,description:推定した国郡名等,schema:description,schema:longitude,schema:latitude,schema:geo^^uri,xywh,schema:url,canvas,schema:relatedLink,schema:image,schema:isPartOf^^uri
http://example.org/data/e1c58fd3ae14f4962c7ba3deb43b0a55,e1c58fd3ae14f4962c7ba3deb43b0a55,,保-172,西自大井河流、東至于五條尼公領参町也（花押）,西自大井河流、東至于五條尼公領参町也（花押）,花押,,,,,,"5320,11631,986,4935",https://nakamura196.github.io/shoen/iiif/2684bace769556bd6ba40678aca7b718/manifest.json,https://nakamura196.github.io/shoen/iiif/2684bace769556bd6ba40678aca7b718/canvas/p1,"https://nakamura196.github.io/shoen/iiif/2684bace769556bd6ba40678aca7b718/canvas/p1#xywh=5320,11631,986,4935","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/172/00000001.tif/5320,11631,986,4935/200,/0/default.jpg",http://example.org/data/保-172
http://example.org/data/ed266fbdf251e42c092b809924237a07,ed266fbdf251e42c092b809924237a07,,保-172,"限辰巳角
南前大膳大夫業忠朝臣領堺
東五條尼公領","限辰巳角
南前大膳大夫業忠朝臣領堺
東五條尼公領",,,,,,,"5399,19469,3974,1454",https://nakamura196.github.io/shoen/iiif/2684bace769556bd6ba40678aca7b718/manifest.json,https://nakamura196.github.io/shoen/iiif/2684bace769556bd6ba40678aca7b718/canvas/p1,"https://nakamura196.github.io/shoen/iiif/2684bace769556bd6ba40678aca7b718/canvas/p1#xywh=5399,19469,3974,1454","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/172/00000001.tif/5399,19469,3974,1454/200,/0/default.jpg",http://example.org/data/保-172
http://example.org/data/5115fd6bb1eb0229dc7730bf21731521,5115fd6bb1eb0229dc7730bf21731521,,保-172,南北壱町捌反（花押）自南前大膳大夫業忠朝臣領堺至于北大道,南北壱町捌反（花押）自南前大膳大夫業忠朝臣領堺至于北大道,花押,,,,,,"9651,19504,5234,1419",https://nakamura196.github.io/shoen/iiif/2684bace769556bd6ba40678aca7b718/manifest.json,https://nakamura196.github.io/shoen/iiif/2684bace769556bd6ba40678aca7b718/canvas/p1,"https://nakamura196.github.io/shoen/iiif/2684bace769556bd6ba40678aca7b718/canvas/p1#xywh=9651,19504,5234,1419","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/172/00000001.tif/9651,19504,5234,1419/200,/0/default.jpg",http://example.org/data/保-172
http://example.org/data/225cbe6fdcb066fe6962b8cd7c21fc61,225cbe6fdcb066fe6962b8cd7c21fc61,,保-172,"東西参段伍杖（花押）
東五條尼公領堺
西検非違使康信妹領堺","東西参段伍杖（花押）
東五條尼公領堺
西検非違使康信妹領堺",花押,,,,,,"16005,17099,1047,3720",https://nakamura196.github.io/shoen/iiif/2684bace769556bd6ba40678aca7b718/manifest.json,https://nakamura196.github.io/shoen/iiif/2684bace769556bd6ba40678aca7b718/canvas/p1,"https://nakamura196.github.io/shoen/iiif/2684bace769556bd6ba40678aca7b718/canvas/p1#xywh=16005,17099,1047,3720","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/172/00000001.tif/16005,17099,1047,3720/200,/0/default.jpg",http://example.org/data/保-172
http://example.org/data/639988127ca6446bdbcd36d7fc6313f1,639988127ca6446bdbcd36d7fc6313f1,,保-172,"限未申角
西大井河流（花押）　
南前大膳大夫業忠朝臣領堺（花押）","限未申角
西大井河流（花押）　
南前大膳大夫業忠朝臣領堺（花押）",花押,,,,,,"5214,6484,1186,4436",https://nakamura196.github.io/shoen/iiif/2684bace769556bd6ba40678aca7b718/manifest.json,https://nakamura196.github.io/shoen/iiif/2684bace769556bd6ba40678aca7b718/canvas/p1,"https://nakamura196.github.io/shoen/iiif/2684bace769556bd6ba40678aca7b718/canvas/p1#xywh=5214,6484,1186,4436","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/172/00000001.tif/5214,6484,1186,4436/200,/0/default.jpg",http://example.org/data/保-172
http://example.org/data/2d89802fc74b9dffd9481d965fa3efea,2d89802fc74b9dffd9481d965fa3efea,,保-172,(花押),(花押),花押,,,,,,"12567,16371,1230,1020",https://nakamura196.github.io/shoen/iiif/2684bace769556bd6ba40678aca7b718/manifest.json,https://nakamura196.github.io/shoen/iiif/2684bace769556bd6ba40678aca7b718/canvas/p1,"https://nakamura196.github.io/shoen/iiif/2684bace769556bd6ba40678aca7b718/canvas/p1#xywh=12567,16371,1230,1020","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/172/00000001.tif/12567,16371,1230,1020/200,/0/default.jpg",http://example.org/data/保-172
http://example.org/data/2bfd6dfd1b8912104f353484915d64fe,2bfd6dfd1b8912104f353484915d64fe,,保-172,□〔南〕北 伍段壱杖（以上４文字、朱抹消）　参段壱杖（花押）,□〔南〕北 伍段壱杖（以上４文字、朱抹消）　参段壱杖（花押）,花押,,,,,,"15259,16528,1813,877",https://nakamura196.github.io/shoen/iiif/2684bace769556bd6ba40678aca7b718/manifest.json,https://nakamura196.github.io/shoen/iiif/2684bace769556bd6ba40678aca7b718/canvas/p1,"https://nakamura196.github.io/shoen/iiif/2684bace769556bd6ba40678aca7b718/canvas/p1#xywh=15259,16528,1813,877","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/172/00000001.tif/15259,16528,1813,877/200,/0/default.jpg",http://example.org/data/保-172
http://example.org/data/d657f0460dea0560592b7b8d8a47d671,d657f0460dea0560592b7b8d8a47d671,,保-172,"東西　参段壱杖（以上４文字、朱抹消）　
伍段壱杖（花押）","東西　参段壱杖（以上４文字、朱抹消）　
伍段壱杖（花押）",花押,,,,,,"14349,14594,1113,1988",https://nakamura196.github.io/shoen/iiif/2684bace769556bd6ba40678aca7b718/manifest.json,https://nakamura196.github.io/shoen/iiif/2684bace769556bd6ba40678aca7b718/canvas/p1,"https://nakamura196.github.io/shoen/iiif/2684bace769556bd6ba40678aca7b718/canvas/p1#xywh=14349,14594,1113,1988","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/172/00000001.tif/14349,14594,1113,1988/200,/0/default.jpg",http://example.org/data/保-172
http://example.org/data/740f82802a785604f511a12ce2e724ca,740f82802a785604f511a12ce2e724ca,,保-172,検非違使康信妹領,検非違使康信妹領,,,,,,,"16143,15653,1384,597",https://nakamura196.github.io/shoen/iiif/2684bace769556bd6ba40678aca7b718/manifest.json,https://nakamura196.github.io/shoen/iiif/2684bace769556bd6ba40678aca7b718/canvas/p1,"https://nakamura196.github.io/shoen/iiif/2684bace769556bd6ba40678aca7b718/canvas/p1#xywh=16143,15653,1384,597","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/172/00000001.tif/16143,15653,1384,597/200,/0/default.jpg",http://example.org/data/保-172
http://example.org/data/7d136eccf815b9edbf5377b3b1ebc04d,7d136eccf815b9edbf5377b3b1ebc04d,,保-172,南北漆段伍杖（花押）,南北漆段伍杖（花押）,花押,,,,,,"15250,13851,1463,614",https://nakamura196.github.io/shoen/iiif/2684bace769556bd6ba40678aca7b718/manifest.json,https://nakamura196.github.io/shoen/iiif/2684bace769556bd6ba40678aca7b718/canvas/p1,"https://nakamura196.github.io/shoen/iiif/2684bace769556bd6ba40678aca7b718/canvas/p1#xywh=15250,13851,1463,614","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/172/00000001.tif/15250,13851,1463,614/200,/0/default.jpg",http://example.org/data/保-172
