uri,dcterms:identifier,ID,description:架番号,rdfs:label,description:表記,schema:category,description:推定した国郡名等,schema:description,schema:longitude,schema:latitude,schema:geo^^uri,xywh,schema:url,canvas,schema:relatedLink,schema:image,schema:isPartOf^^uri
http://example.org/data/85df4465a9c6a76af4bf9a8ce79d7840,85df4465a9c6a76af4bf9a8ce79d7840,,以-341-1,石八井河,石八井河,,,,,,,"944,4392,316,785",https://nakamura196.github.io/shoen/iiif/fe8a1ee96488d525108a960d38fb1e75/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=944,4392,316,785","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_101i_/341-1/00000001.tif/944,4392,316,785/200,/0/default.jpg",http://example.org/data/以-341-1
http://example.org/data/d25dfda5a4bc9fa7cae7d0250edd534d,d25dfda5a4bc9fa7cae7d0250edd534d,,以-341-1,六所宮,六所宮,,陸奥国,現在の駒形（根）神社。現岩手県一関市厳美町駒形にある。,140.94911,38.977392,http://geohash.org/xnujxrs5b23z,"5508,4242,354,555",https://nakamura196.github.io/shoen/iiif/fe8a1ee96488d525108a960d38fb1e75/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=5508,4242,354,555","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_101i_/341-1/00000001.tif/5508,4242,354,555/200,/0/default.jpg",http://example.org/data/以-341-1
http://example.org/data/d25adcb6f0cfdbbe655c2b7b0be52098,d25adcb6f0cfdbbe655c2b7b0be52098,,以-341-1,ミタケアト,ミタケアト,,陸奥国,伝ミタケ堂跡。山岳信仰の聖地であったと考えられている場所であるが、遺構などは見つかっていない。,140.950963,38.981739,http://geohash.org/xnujz2mm56zd,"7752,3441,386,650",https://nakamura196.github.io/shoen/iiif/fe8a1ee96488d525108a960d38fb1e75/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=7752,3441,386,650","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_101i_/341-1/00000001.tif/7752,3441,386,650/200,/0/default.jpg",http://example.org/data/以-341-1
http://example.org/data/d7c65a7ad645ddf457c5685726057c32,d7c65a7ad645ddf457c5685726057c32,,以-341-1,不動岩屋,不動岩屋,,陸奥国,北側の山の中腹にある岩屋。現岩手県一関市厳美町下真坂付近。,140.967491,38.975025,http://geohash.org/xnujxz1mux7b,"5743,11643,497,284",https://nakamura196.github.io/shoen/iiif/fe8a1ee96488d525108a960d38fb1e75/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=5743,11643,497,284","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_101i_/341-1/00000001.tif/5743,11643,497,284/200,/0/default.jpg",http://example.org/data/以-341-1
http://example.org/data/55bbae049d7b08a7eb954da4ef8773b1,55bbae049d7b08a7eb954da4ef8773b1,,以-341-1,大師堂,大師堂,,陸奥国,慈恵塚。骨寺村の東端、逆柴山の頂付近にある石積塚。慈恵大師が祀られているとされる。現岩手県一関市厳美町下真坂付近。,140.971928,38.975341,http://geohash.org/xnujxzhxu40m,"7666,11607,432,204",https://nakamura196.github.io/shoen/iiif/fe8a1ee96488d525108a960d38fb1e75/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=7666,11607,432,204","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_101i_/341-1/00000001.tif/7666,11607,432,204/200,/0/default.jpg",http://example.org/data/以-341-1
http://example.org/data/46d77ef90d2a214d4a3f9160e1c000a2,46d77ef90d2a214d4a3f9160e1c000a2,,以-341-1,駒形,駒形,,陸奥国,勅宣日宮駒形根神社のことと思われる。現宮城県栗原市栗駒沼倉一ノ宮。日本武尊の勧請と伝えられる。,140.944698,38.87189,http://geohash.org/xnujpk2v1t2p,"3061,628,501,461",https://nakamura196.github.io/shoen/iiif/fe8a1ee96488d525108a960d38fb1e75/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=3061,628,501,461","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_101i_/341-1/00000001.tif/3061,628,501,461/200,/0/default.jpg",http://example.org/data/以-341-1
http://example.org/data/09309f83de35c4b234202fdd951bc61b,09309f83de35c4b234202fdd951bc61b,,以-341-1,山王岩屋,山王岩屋,,陸奥国,山王窟。現岩手県一関市厳美町本寺地区内にある。その西の境にある切り立った岩山。,140.91235,38.986926,http://geohash.org/xnujy935r9z8,"3774,2654,267,578",https://nakamura196.github.io/shoen/iiif/fe8a1ee96488d525108a960d38fb1e75/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=3774,2654,267,578","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_101i_/341-1/00000001.tif/3774,2654,267,578/200,/0/default.jpg",http://example.org/data/以-341-1
