uri,dcterms:identifier,ID,description:架番号,rdfs:label,description:表記,schema:category,description:推定した国郡名等,schema:description,schema:longitude,schema:latitude,schema:geo^^uri,xywh,schema:url,canvas,schema:relatedLink,schema:image,schema:isPartOf^^uri
http://example.org/data/4dab110d75a5e1ccf53661b82b74774a,4dab110d75a5e1ccf53661b82b74774a,,保-56,カミ五坪　一町,カミ五坪　一町,,,,,,,"13169,841,1000,1018",https://nakamura196.github.io/shoen/iiif/80cf603a6a3f0f25539ad2f010eefeca/manifest.json,https://nakamura196.github.io/shoen/iiif/80cf603a6a3f0f25539ad2f010eefeca/canvas/p1,"https://nakamura196.github.io/shoen/iiif/80cf603a6a3f0f25539ad2f010eefeca/canvas/p1#xywh=13169,841,1000,1018","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/56/00000001.tif/13169,841,1000,1018/200,/0/default.jpg",http://example.org/data/保-56
http://example.org/data/e247854f24ca0c214d2f08bc13038e50,e247854f24ca0c214d2f08bc13038e50,,保-56,カナヤケ　一町,カナヤケ　一町,,,,,,,"14239,823,1018,1045",https://nakamura196.github.io/shoen/iiif/80cf603a6a3f0f25539ad2f010eefeca/manifest.json,https://nakamura196.github.io/shoen/iiif/80cf603a6a3f0f25539ad2f010eefeca/canvas/p1,"https://nakamura196.github.io/shoen/iiif/80cf603a6a3f0f25539ad2f010eefeca/canvas/p1#xywh=14239,823,1018,1045","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/56/00000001.tif/14239,823,1018,1045/200,/0/default.jpg",http://example.org/data/保-56
http://example.org/data/a953c1edbc778c1bb071f049c3c54e08,a953c1edbc778c1bb071f049c3c54e08,,保-56,下五坪　一町　北縄本四反切畠,下五坪　一町　北縄本四反切畠,,,,,,,"13169,1920,982,1018",https://nakamura196.github.io/shoen/iiif/80cf603a6a3f0f25539ad2f010eefeca/manifest.json,https://nakamura196.github.io/shoen/iiif/80cf603a6a3f0f25539ad2f010eefeca/canvas/p1,"https://nakamura196.github.io/shoen/iiif/80cf603a6a3f0f25539ad2f010eefeca/canvas/p1#xywh=13169,1920,982,1018","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/56/00000001.tif/13169,1920,982,1018/200,/0/default.jpg",http://example.org/data/保-56
http://example.org/data/873a2a666980732329286d258a805dca,873a2a666980732329286d258a805dca,,保-56,ゼントク　一町,ゼントク　一町,,,,,,,"14248,1929,928,991",https://nakamura196.github.io/shoen/iiif/80cf603a6a3f0f25539ad2f010eefeca/manifest.json,https://nakamura196.github.io/shoen/iiif/80cf603a6a3f0f25539ad2f010eefeca/canvas/p1,"https://nakamura196.github.io/shoen/iiif/80cf603a6a3f0f25539ad2f010eefeca/canvas/p1#xywh=14248,1929,928,991","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/56/00000001.tif/14248,1929,928,991/200,/0/default.jpg",http://example.org/data/保-56
http://example.org/data/a4c511883a57be6ec2c2fccd6efe2af5,a4c511883a57be6ec2c2fccd6efe2af5,,保-56,池尻藪里,池尻藪里,,大和国,現奈良県橿原市東池尻町。,135.825448,34.500889,http://geohash.org/xn0s6b9n4rfe,"7747,2990,658,982",https://nakamura196.github.io/shoen/iiif/80cf603a6a3f0f25539ad2f010eefeca/manifest.json,https://nakamura196.github.io/shoen/iiif/80cf603a6a3f0f25539ad2f010eefeca/canvas/p1,"https://nakamura196.github.io/shoen/iiif/80cf603a6a3f0f25539ad2f010eefeca/canvas/p1#xywh=7747,2990,658,982","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/56/00000001.tif/7747,2990,658,982/200,/0/default.jpg",http://example.org/data/保-56
http://example.org/data/109adf5e2a2df59b4957d73332fee3fc,109adf5e2a2df59b4957d73332fee3fc,,保-56,タワシモト　五段,タワシモト　五段,,,,,,,"8493,3044,434,892",https://nakamura196.github.io/shoen/iiif/80cf603a6a3f0f25539ad2f010eefeca/manifest.json,https://nakamura196.github.io/shoen/iiif/80cf603a6a3f0f25539ad2f010eefeca/canvas/p1,"https://nakamura196.github.io/shoen/iiif/80cf603a6a3f0f25539ad2f010eefeca/canvas/p1#xywh=8493,3044,434,892","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/56/00000001.tif/8493,3044,434,892/200,/0/default.jpg",http://example.org/data/保-56
http://example.org/data/bb1cfe3206ce0dc3f40655268d481357,bb1cfe3206ce0dc3f40655268d481357,,保-56,ミカウタ　一町,ミカウタ　一町,,,,,,,"9024,2981,937,991",https://nakamura196.github.io/shoen/iiif/80cf603a6a3f0f25539ad2f010eefeca/manifest.json,https://nakamura196.github.io/shoen/iiif/80cf603a6a3f0f25539ad2f010eefeca/canvas/p1,"https://nakamura196.github.io/shoen/iiif/80cf603a6a3f0f25539ad2f010eefeca/canvas/p1#xywh=9024,2981,937,991","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/56/00000001.tif/9024,2981,937,991/200,/0/default.jpg",http://example.org/data/保-56
http://example.org/data/c3641591040b7db282cb88882d163042,c3641591040b7db282cb88882d163042,,保-56,高畠　松木アリ　二段六反切　ワキタ,高畠　松木アリ　二段六反切　ワキタ,,,,,,,"10094,2990,937,991",https://nakamura196.github.io/shoen/iiif/80cf603a6a3f0f25539ad2f010eefeca/manifest.json,https://nakamura196.github.io/shoen/iiif/80cf603a6a3f0f25539ad2f010eefeca/canvas/p1,"https://nakamura196.github.io/shoen/iiif/80cf603a6a3f0f25539ad2f010eefeca/canvas/p1#xywh=10094,2990,937,991","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/56/00000001.tif/10094,2990,937,991/200,/0/default.jpg",http://example.org/data/保-56
http://example.org/data/0e610b5d787869313ceddf3692ef6ee1,0e610b5d787869313ceddf3692ef6ee1,,保-56,コセタ　七段七反切　虚空蔵林,コセタ　七段七反切　虚空蔵林,,,,,,,"11146,3017,982,991",https://nakamura196.github.io/shoen/iiif/80cf603a6a3f0f25539ad2f010eefeca/manifest.json,https://nakamura196.github.io/shoen/iiif/80cf603a6a3f0f25539ad2f010eefeca/canvas/p1,"https://nakamura196.github.io/shoen/iiif/80cf603a6a3f0f25539ad2f010eefeca/canvas/p1#xywh=11146,3017,982,991","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/56/00000001.tif/11146,3017,982,991/200,/0/default.jpg",http://example.org/data/保-56
http://example.org/data/659e76dd1112d0375a651774da00874c,659e76dd1112d0375a651774da00874c,,保-56,ミヲロシ　一町,ミヲロシ　一町,,,,,,,"12234,3017,829,982",https://nakamura196.github.io/shoen/iiif/80cf603a6a3f0f25539ad2f010eefeca/manifest.json,https://nakamura196.github.io/shoen/iiif/80cf603a6a3f0f25539ad2f010eefeca/canvas/p1,"https://nakamura196.github.io/shoen/iiif/80cf603a6a3f0f25539ad2f010eefeca/canvas/p1#xywh=12234,3017,829,982","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/56/00000001.tif/12234,3017,829,982/200,/0/default.jpg",http://example.org/data/保-56
