uri,dcterms:identifier,ID,description:架番号,rdfs:label,description:表記,schema:category,description:推定した国郡名等,schema:description,schema:longitude,schema:latitude,schema:geo^^uri,xywh,schema:url,canvas,schema:relatedLink,schema:image,schema:isPartOf^^uri
http://example.org/data/6cc51615363fc425e4985b1169e1cf17,6cc51615363fc425e4985b1169e1cf17,,保-69,富田庄,富田庄,,尾張国,現愛知県名古屋市中川区富田町と海部郡蟹江町・大治町・七宝町辺りに比定される。寛治年間太政官符により四至を定め立荘された荘園で、庄内川下流域に形成された三角州の先端に開かれ、低湿な水田地域と未開の荒野からなり、南辺で海岸線に接していた。,136.807124,35.166163,http://geohash.org/xn3211gctpcm,"8503,4554,245,521",https://nakamura196.github.io/shoen/iiif/5303400a3408fc2de580a3f6ff8ffc84/manifest.json,https://nakamura196.github.io/shoen/iiif/5303400a3408fc2de580a3f6ff8ffc84/canvas/p1,"https://nakamura196.github.io/shoen/iiif/5303400a3408fc2de580a3f6ff8ffc84/canvas/p1#xywh=8503,4554,245,521","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/69/00000001.tif/8503,4554,245,521/200,/0/default.jpg",http://example.org/data/保-69
http://example.org/data/6f14804218168237459cb1989e3eaa87,6f14804218168237459cb1989e3eaa87,,保-69,河辺,河辺,,尾張国,現愛知県あま市七宝町川部付近に比定される。,136.795776,35.169104,http://geohash.org/xn320f7dus5t,"2400,6219,422,626",https://nakamura196.github.io/shoen/iiif/5303400a3408fc2de580a3f6ff8ffc84/manifest.json,https://nakamura196.github.io/shoen/iiif/5303400a3408fc2de580a3f6ff8ffc84/canvas/p1,"https://nakamura196.github.io/shoen/iiif/5303400a3408fc2de580a3f6ff8ffc84/canvas/p1#xywh=2400,6219,422,626","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/69/00000001.tif/2400,6219,422,626/200,/0/default.jpg",http://example.org/data/保-69
http://example.org/data/9b1f1f7f0c30175484f2088027969e81,9b1f1f7f0c30175484f2088027969e81,,保-69,伊麦里,伊麦里,,尾張国,現愛知県あま市七宝町伊福。近世まではこの地を伊麦とも称していた。,136.794557,35.157725,http://geohash.org/xn320b6b84yw,"4133,6958,512,805",https://nakamura196.github.io/shoen/iiif/5303400a3408fc2de580a3f6ff8ffc84/manifest.json,https://nakamura196.github.io/shoen/iiif/5303400a3408fc2de580a3f6ff8ffc84/canvas/p1,"https://nakamura196.github.io/shoen/iiif/5303400a3408fc2de580a3f6ff8ffc84/canvas/p1#xywh=4133,6958,512,805","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/69/00000001.tif/4133,6958,512,805/200,/0/default.jpg",http://example.org/data/保-69
http://example.org/data/0cace1961ce8e47182f5eafc43cb2e3f,0cace1961ce8e47182f5eafc43cb2e3f,,保-69,蟹柳,蟹柳,,尾張国,金柳村。現愛知県津島市金柳町。,136.776812,35.153394,http://geohash.org/xn1rbrmz6ex5,"832,8347,690,563",https://nakamura196.github.io/shoen/iiif/5303400a3408fc2de580a3f6ff8ffc84/manifest.json,https://nakamura196.github.io/shoen/iiif/5303400a3408fc2de580a3f6ff8ffc84/canvas/p1,"https://nakamura196.github.io/shoen/iiif/5303400a3408fc2de580a3f6ff8ffc84/canvas/p1#xywh=832,8347,690,563","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/69/00000001.tif/832,8347,690,563/200,/0/default.jpg",http://example.org/data/保-69
http://example.org/data/b41d7b18ae0d35bf3619537f8ba98f0a,b41d7b18ae0d35bf3619537f8ba98f0a,,保-69,得真,上得真,,尾張国,上得真・下得真と合わせて徳実村となる。現愛知県あま市七宝町徳実。,136.798738,35.14899,http://geohash.org/xn1rbytv9wsk,"3865,8191,1123,563",https://nakamura196.github.io/shoen/iiif/5303400a3408fc2de580a3f6ff8ffc84/manifest.json,https://nakamura196.github.io/shoen/iiif/5303400a3408fc2de580a3f6ff8ffc84/canvas/p1,"https://nakamura196.github.io/shoen/iiif/5303400a3408fc2de580a3f6ff8ffc84/canvas/p1#xywh=3865,8191,1123,563","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/69/00000001.tif/3865,8191,1123,563/200,/0/default.jpg",http://example.org/data/保-69
http://example.org/data/dd898459078e22b28bb6b5395944c72b,dd898459078e22b28bb6b5395944c72b,,保-69,得真,下得真,,尾張国,上得真・下得真と合わせて徳実村となる。現愛知県あま市七宝町徳実。,136.798738,35.14899,http://geohash.org/xn1rbytv9wsk,"3839,8815,1136,677",https://nakamura196.github.io/shoen/iiif/5303400a3408fc2de580a3f6ff8ffc84/manifest.json,https://nakamura196.github.io/shoen/iiif/5303400a3408fc2de580a3f6ff8ffc84/canvas/p1,"https://nakamura196.github.io/shoen/iiif/5303400a3408fc2de580a3f6ff8ffc84/canvas/p1#xywh=3839,8815,1136,677","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/69/00000001.tif/3839,8815,1136,677/200,/0/default.jpg",http://example.org/data/保-69
http://example.org/data/f20561382d46ba9dd62261945d1b8b88,f20561382d46ba9dd62261945d1b8b88,,保-69,今村,今村,,尾張国,現愛知県海部郡蟹江町今。,136.798846,35.145349,http://geohash.org/xn1rbyjbkpuv,"2096,11483,644,568",https://nakamura196.github.io/shoen/iiif/5303400a3408fc2de580a3f6ff8ffc84/manifest.json,https://nakamura196.github.io/shoen/iiif/5303400a3408fc2de580a3f6ff8ffc84/canvas/p1,"https://nakamura196.github.io/shoen/iiif/5303400a3408fc2de580a3f6ff8ffc84/canvas/p1#xywh=2096,11483,644,568","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/69/00000001.tif/2096,11483,644,568/200,/0/default.jpg",http://example.org/data/保-69
http://example.org/data/23130aa2ada79f756e073e8f6a522c47,23130aa2ada79f756e073e8f6a522c47,,保-69,狐墓,狐墓,,尾張国,現愛知県名古屋市中川区富田町大字戸田狐塚。,136.803527,35.131723,http://geohash.org/xn1rc59315z4,"4466,13362,650,692",https://nakamura196.github.io/shoen/iiif/5303400a3408fc2de580a3f6ff8ffc84/manifest.json,https://nakamura196.github.io/shoen/iiif/5303400a3408fc2de580a3f6ff8ffc84/canvas/p1,"https://nakamura196.github.io/shoen/iiif/5303400a3408fc2de580a3f6ff8ffc84/canvas/p1#xywh=4466,13362,650,692","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/69/00000001.tif/4466,13362,650,692/200,/0/default.jpg",http://example.org/data/保-69
http://example.org/data/a81c385868f61a5c34332fde00a0ed46,a81c385868f61a5c34332fde00a0ed46,,保-69,福嶋,福嶋,,尾張国,現愛知県名古屋市中川区福島。,136.80235,35.125198,http://geohash.org/xn1rc427jg3x,"2945,14539,474,651",https://nakamura196.github.io/shoen/iiif/5303400a3408fc2de580a3f6ff8ffc84/manifest.json,https://nakamura196.github.io/shoen/iiif/5303400a3408fc2de580a3f6ff8ffc84/canvas/p1,"https://nakamura196.github.io/shoen/iiif/5303400a3408fc2de580a3f6ff8ffc84/canvas/p1#xywh=2945,14539,474,651","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/69/00000001.tif/2945,14539,474,651/200,/0/default.jpg",http://example.org/data/保-69
http://example.org/data/7abc28aa34dd1f6cbdaf9aade215abbf,7abc28aa34dd1f6cbdaf9aade215abbf,,保-69,富長,富長,,尾張国,富永村。現愛知県名古屋市中川区富永。,136.808869,35.123568,http://geohash.org/xn1rc4j1tewk,"4545,14981,1322,658",https://nakamura196.github.io/shoen/iiif/5303400a3408fc2de580a3f6ff8ffc84/manifest.json,https://nakamura196.github.io/shoen/iiif/5303400a3408fc2de580a3f6ff8ffc84/canvas/p1,"https://nakamura196.github.io/shoen/iiif/5303400a3408fc2de580a3f6ff8ffc84/canvas/p1#xywh=4545,14981,1322,658","https://clioimg.hi.u-tokyo.ac.jp/viewer/api/image/idata/0M0/_105ho_/69/00000001.tif/4545,14981,1322,658/200,/0/default.jpg",http://example.org/data/保-69
